Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"Principal arrears, long-term DOD (US$)",DT.AXA.DPPG.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,2722715.6,20775173.9,34994407.9,40651859.5,39742178.8,46243374.3,60381083.3,128848926.6,280067064.7,350627287.1,432130190.8,434598057.9,413701197.1,409013976,606106028.7,570956346.2,764303763.7,1305673085.6,993846963.7,1519746735.2,3602521458.7,4706111913.1,3935545233.3,5102672079.1,3289760604.8,3928579293.1,2994704819.5,2933242553.2,1900557238.6,2080556102.3,1821356833.4,0,0,0,9000,9000,40406.9,57081.5,51575.9,4000,262182.1,298153.4,206886.4,15705209.8,1249115,0,0,217000
"Principal arrears, official creditors (current US$)",DT.AXA.OFFT.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,771000,1030414.6,1293076.5,1876823.7,2690147.8,2688343.1,7132790.7,19588390.4,24714223.9,89039173.4,78750013.7,99981620.8,424958251.7,464005997.6,532844516.5,788672275.8,1676888057.6,752847429.3,812693629.8,904468177.3,883817920.3,821331069.4,813293972.8,384336487.9,258351136.2,599323023.6,0,0,0,0,0,8406.9,0,0,0,0,0,0,0,0,0,0,0
"Principal arrears, private creditors (current US$)",DT.AXA.PRVT.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,2722715.6,20775173.9,34994407.9,40651859.5,39742178.8,45472374.3,59350668.7,127555850.1,278190241,347937139.3,429441847.7,427465267.2,394112806.7,384299752.1,517066855.3,492206332.5,664322142.9,880714833.9,529840966.1,986902218.7,2813849182.9,3029223855.5,3182697804,4289978449.3,2385292427.5,3044761372.8,2173373750.1,2119948580.4,1516220750.7,1822204966.1,1222033809.8,0,0,0,9000,9000,32000,57081.5,51575.9,4000,262182.1,298153.4,206886.4,15705209.8,1249115,0,0,217000
Principal forgiven (current US$),DT.AXF.DPPG.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,6686.5,0,0,0,0,0,0,56202000,0,0,0,9000,181856.6,85901.4,137000,32000,0
"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,462609685.8,574104014.1,769808196.1,1164601177.2,1938714999.2,2259929112.2,2556066121.4,3711701968.9,5247735271.9,6561657521,6884321391.8,7463451817.3,7620996817.3,3717132580.6,4401398388.6,2336669073.8,3259972157,3518007145.6,3331520237.6,8133139119.1,5179532542.8,4277848111.8,4305643668,6587648250.3,9650748305.5,11046652368.2,14741013782.9,26406170273.1,35934440306.8,48437635506.2,34745613387.9,32863772426.3,32435478131.2,29552499225,34649564961,25787645012.6,47429109631.7,40466409196.9,40354820311.1,30472995739.1,32026158450.3,41777635133.8,30590398926.3,63652258588.6,45024863226.6,71342064590.4,94708633228.1,75665442237.7
"Principal repayments on external debt, long-term + IMF (AMT, current US$)",DT.AMT.DLTF.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,537769685.8,574104014.1,769808196.1,1164601177.2,1938714999.2,2259929112.2,2556066121.4,3711701968.9,5247735271.9,6561657521,6884321391.8,7463451817.3,7620996817.3,3717132580.6,4401398388.6,2402129073.8,3876202157,4666690925,4260878228.4,8945189215,5944808467.2,4845161686.5,4884927115,7090877384.7,9784676226,11095618173.5,14811005790.9,26438793239.2,35955523272.2,50414782521.5,41438567914.1,32863772426.3,37081861540.4,41999825935,39006376416.4,49597468430.5,47429109631.7,40466409196.9,40354820311.1,30472995739.1,32026158450.3,41777635133.8,30590398926.3,63652258588.6,45024863226.6,71342064590.4,94708633228.1,75665442237.7
"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,200000000,238900000,339800000,593400000,1285000000,1316000000,1437100000,1988200000,2563000000,2907700000,2969900000,3471700000,3326000000,1555500000,2078300000,756900000,722000000,739900000,656575000,1757162000,1008012000,751809000,1328400000,3205853000,4523193000,4479859000,7289910000,18307631000,23711516000,33076833000,23813366000,24115856000,17395261000,15632006000,21207668000,16306241000,22913564000,26342636000,24002205000,22685229000,22398104800,25925387200,23901154000,48853364000,35857071000,48413048000,75725871000,52450180000
"Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)",DT.AMT.DPPG.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,262609685.8,335204014.1,430008196.1,571201177.2,653714999.2,943929112.2,1118966121.4,1723501968.9,2684735271.9,3653957521,3914421391.8,3991751817.3,4294996817.3,2161632580.6,2323098388.6,1579769073.8,2537972157,2778107145.6,2674945237.6,6375977119.1,4171520542.8,3526039111.8,2977243668,3381795250.3,5127555305.5,6566793368.2,7451103782.9,8098539273.1,12222924306.8,15360802506.2,10932247387.9,8747916426.3,15040217131.2,13920493225,13441896961,9481404012.6,24515545631.7,14123773196.9,16352615311.1,7787766739.1,9628053650.3,15852247933.8,6689244926.3,14798894588.6,9167792226.6,22929016590.4,18982762228.1,23215262237.7
Principal rescheduled (current US$),DT.AXR.DPPG.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161082814.2,1065774766.6,313507697.6,4576559604.9,920571818.5,76294096.1,0,0,0,0,0,0,1046562754.3,0,25000,19889514.5,5908405,167956895.4,18456128.5,1441403,0,0,0,0,44314,0,0,0,0
"Principal rescheduled, official (current US$)",DT.AXR.OFFT.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231453496.9,211862145.8,97548329.6,1990915101.8,792310163.6,322000,0,0,0,0,0,0,40028489.9,0,0,0,2775405,0,15215128.5,0,0,0,0,0,0,0,0,0,0
"Principal rescheduled, private (current US$)",DT.AXR.PRVT.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929629317.3,853912620.8,215959368,2585644503.1,128261654.9,75972096.1,0,0,0,0,0,0,1006534264.4,0,25000,19889514.5,3133000,167956895.4,3241000,1441403,0,0,0,0,44314,0,0,0,0
Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.4,63.6,79,78.9,79.3
"Probability of dying at age 5-14 years (per 1,000 children age 5)",SH.DYN.0514,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.6,..,..,..,..,..,..,..,..,..,3.3,..,..,..,..,..,..,..,..,..,2.9,..,..,..,..,2.6,..,2.4
Procedures to build a warehouse (number),IC.WRH.PROC,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.2,19.2,19.2,19.2,19.2
Procedures to register property (number),IC.PRP.PROC,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.6,13.6,13.6,13.6,13.6
Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.9,24.9,25.4,24.9,24.9
Progression to secondary school (%),SE.SEC.PROG.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,55.0625381469727,69.4680480957031,88.5047836303711,88.4141311645508,88.8494110107422,89.0163116455078,92.7216720581055,92.7657012939453,92.1284866333008,93.7683410644531,89.0004425048828,94.466796875,..,89.8448791503906,91.9641799926758,..,..,..,..,..,..,100,99.0843276977539,95.7088623046875,..,..,..,..,..,..,97.8767395019531,97.9062423706055,96.9001235961914,95.2193603515625,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,66.1557769775391,86.8233108520508,86.1920471191406,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,72.9600677490234,90.2770919799805,90.7741394042969,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.040266,..,..,..,..,..,..,..,..,..
Proportion of population pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.007247,..,..,..,..,..,..,..,..,..
Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.55509,..,..,..,..,..,..,..,..,..
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.46446,..,..,..,..,..,..,..,..,..
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.3,..,..,..,..,..,..,6.6,6.6,5.7,5.7,6.8,6.2,8.6,8.6,8.6,8.8,9,9,8.8,8.6,8.6,8.6,8.6,9.9,9.9,9.9,10.7
"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.64,..,..,13.33,..,..,..,..,..
"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.97,..,..,3.13,..,..,..,..,..
Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),SG.VAW.1549.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.5346211892545,18.8649029513427,21.9645151739452,31.89342949824,36.8180242249139,35.1674672395274,34.516071760205,44.2437896800034,30.7273242676965,25.8517166032114,24.7843222218431,29.603672754765,27.3920396797772,34.1519892458518,24.5024267717753,15.8555509675999,14.6346688242844,13.0949584136198,11.8674721065408,16.943401937046,23.5447466932867,22.4693480365044,20.6556631846502,27.2858780483975,37.6291030615908,26.5454499229255,22.7103292993171,30.2943283907225,24.123285975263,18.4702018430904,11.8807840134134,19.4549223705055,10.8120212409764,9.30213393614747,7.09218004334814,5.92586199317017,6.75200351967554,4.03915384308865,7.16600598867988,5.33644443122529,12.1140889034174,10.5166279395893,..
Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,0.965909039291494,1.05139541935699,1.1372054256673,1.24089432811706,1.20716115249055,1.50975790022478,1.41563994648013,1.712754709413,2.35670152998502,3.02655989768366,3.60106972505307,3.67798469671313,3.88564296518382,3.90675156229911,3.96080147541834,3.44162993483496,2.90416000872169,2.78126178679096,3.96490674162051,2.12060560657646,1.28089998083046,0.890024264019683,1.36596009526963,1.24756396578076,1.61547863908108,1.74282168321192,1.57094869676744,1.55873059195148,2.10480422078483,3.87493034883177,2.85138814553755,2.96704642499441,4.49827160330714,3.8769153135385,3.18994997793437,1.88873197606123,2.98033803442297,1.58380075465733,1.38810842085103,0.846540652909339,0.69030141834318,0.835851149942779,0.485259173005245,0.8556830347183,0.613832789178191,1.61865088434439,1.37118211394053,..
Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.4,52.5,55.1,53.4,75.6
Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7300000,11500000,11500000,11500000,11500000,30100000,25900000,30100000,30100000,30100000,242100000,432430000,96600000,13614850000,9490130000,4514240000,7444500000,3683540000,3678930000,3688350000,1757100000,3751790000,5654000000,8034900000,8891200000,23150210000,11218100000,15425100000,29420100000,8683400000,9521900000,5686480000,14598300000,5813300000
Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,854400000,..,..,..,..,..,..,..,..,..,..,..,1512900000,..,..,..,..,..,..
Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20000000,..,993300000,..,..,..,..,328100000,996400000,4361300000,3968500000,7808700000,53900000,1616400000,917200000,181000000,172900000,433600000,527400000,653600000,3684700000,10556600000,8497700000,3805100000,6425500000,22147300000,10968100000,33685430000,1727300000,896100000,549600000
Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3500000,152800000,58000000,99100000,433200000,297000000,711280000,26930000,2460000,48200000,45730000,3164000,..,140570000,828400000,14800000,230400000,127500000,4572800000,2947100000,1786800000,1726700000,222700000,218600000
Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.38,..,..,0.39,..,..,0.34,..,0.34,..,0.31,..,0.49,..,0.84,..,1.03,..,1.14,..,1.02,..,1.02,..,0.95,..
Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.53,..,..,0.63,..,..,0.8,..,0.92,..,0.55,..,0.84,..,1.26,..,1.26,..,1.58,..,1.39,..,1.27,..,1.02,..
"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.3439598083496,22.6025695800781,20.4051399230957,19.531530380249,16.8656597137451,16.140209197998,15.6057596206665,..,19.5858306884766,18.4015998840332,18.3940601348877,17.9605293273926,17.5946197509766,17.0008296966553,18.4529304504395,17.7679595947266,17.5074291229248,..,..
"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,22.0208892822266,20.3819007873535,20.3648300170898,20.2996807098389,20.1041507720947,21.4453792572021,21.387279510498,20.7459602355957,20.8724594116211,23.0236396789551,22.7141094207764,23.1028099060059,23.0338191986084,23.6430206298828,22.6623802185059,23.0197200775146,24.2191696166992,23.6810207366943,23.3210391998291,22.8954105377197,..,20.6234493255615,21.5935001373291,21.2038307189941,20.7106094360352,..,19.3366298675537,19.0716495513916,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.1028709411621,16.9982109069824,16.7855205535889,..,..
"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,28.0101890563965,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.9451103210449,24.796989440918,22.9708690643311,22.3533096313477,21.5675296783447,21.3867607116699,21.0436496734619,..,23.8582801818848,23.0246696472168,22.6441097259521,22.1660900115967,21.2850704193115,20.5171203613281,21.2274894714355,20.918140411377,21.5158004760742,..,..
"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,13.2427396774292,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.1207294464111,16.7302093505859,16.0171203613281,15.4277696609497,..,18.5515899658203,17.1954193115234,17.138650894165,16.663610458374,16.3498497009277,15.9738702774048,17.2630805969238,16.6917400360107,16.4513893127441,..,..
"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,10.0184602737427,11.4979696273804,11.9464502334595,13.1385402679443,14.8059701919556,11.7758502960205,12.3381700515747,12.3479099273682,12.0032997131348,13.0684099197388,12.8360395431519,11.8072004318237,11.7772798538208,12.0573196411133,..,..,12.381010055542,12.1304903030396,11.9821796417236,11.8637504577637,11.6990900039673,12.1629199981689,11.8388395309448,12.0471096038818,12.1306104660034,..,11.3852796554565,..,13.3452796936035,14.1337900161743,15.1824197769165,15.3670196533203,14.7730903625488,13.3318500518799,13.6268901824951,15.6315698623657,..,14.3425798416138,15.879810333252,17.942590713501,18.9749298095703,19.387170791626,19.9635105133057,20.5322093963623,18.9557304382324,19.317419052124,..,..
"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.4250907897949,16.503490447998,15.8309803009033,15.1617002487183,..,17.1216201782227,15.5828304290771,15.48291015625,15.0004901885986,14.7903099060059,14.687370300293,15.7399501800537,15.3549499511719,15.1483297348022,..,..
"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.63247411629852,2.51819277818452,2.6486275202,2.9384436332,2.7,2.6,2.7,2.7,2.70545754923315,2.7,3.1
Rail lines (total route-km),IS.RRS.TOTL.KM,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5054,5052,5063,5072,5072,5072,5035,4899,4994,5123,4916,4915,4915,4933,4933,4651,4651,4183,..,..,..,..,..,..,..,29314,29314,29487,29817,29817,29817,29817,29817,29817,29817,..,..,..
"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40603,..,..,..,..,99881,..,..,..,..,120432,..,..,124738,133689,136437,128976,137200,141515,138872,153863,161808,167731,180461,202533,221211,232300,257400,267700,267700,267700,267700,267700,267700,267700,..,..,..
"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2407,2560,2373,2327,2572,2532,2941,2804,2462,2564,2740,2521,2098.2,1108.800047,1138.34396,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15191,15901,15877,15648,..
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.4252662181465,51.7282534744772,53.0480251419483,54.3858138598884,55.7382076135361,57.1044849889484,58.5018958522589,59.9152689587489,61.3428120423316,62.7805437549614,64.2295164751199,65.6959580278267,67.4595741507433,68.204896288838,69.1588674114763,69.9487657590684,70.7452710714867,70.7521840938513,71.0196531758246,71.2894865650546,70.2440076676875,69.1903995469516,69.6155742805045,69.6100130494894,69.8647927511925,70.7715163997648,71.148173745171,71.1863949147577
Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,Brazil,BRA,20.7981072633884,..,..,..,..,..,..,..,..,..,25.2931310439308,..,..,42.7536198817066,..,..,..,..,..,..,36.3350637570391,..,..,..,..,48.3184380411799,48.4627160860424,50.3205475093215,50.7850972725495,51.0891313243103,52.0515556540291,..,61.5897936526509,61.8582193970263,..,59.308680636075,59.3480925139428,59.9811090105462,61.3200416122852,62.8808235091869,..,66.781378600136,68.4302038822238,69.0524960773935,70.1092717434003,71.3548683461667,71.4870972197606,71.6110699681232,71.2454499761803,71.8935075094743,73.7562088955758,69.9768328298916,70.2340519574686,70.4430862543257,71.6736377024452,71.0747401728505,70.8517069532692,72.4561293099864
Real effective exchange rate index (2010 = 100),PX.REX.REER,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.8931944394454,94.0554632528807,101.951913995131,78.2048792414456,69.7466744188999,67.4596309453333,64.3843339388646,66.8281713430979,66.1635768193785,88.6299684969234,109.905195633083,92.3987275541286,81.292089768918,85.4839745853611,89.0667586433226,97.4533958262568,102.821572569934,105.480163982137,102.542267858949,68.183962996249,73.5357678320868,61.4093086569693,58.5395409745063,55.3223727043962,58.0906471447436,70.9381527319574,79.1567316422515,85.0803082474546,88.8853850506043,88.1101646731658,100,103.498579752987,93.1578196834333,87.9059846166094,87.0825571888395,73.4049187642673,78.2910089881536,85.8412374764943
